id,model,url,status
301,Redmi K30i 5G,https://www.gsmarena.com/xiaomi_redmi_k30i_5g-10200.php,pending
302,Redmi K30S,https://www.gsmarena.com/xiaomi_redmi_k30s-10517.php,pending
303,Redmi K40,https://www.gsmarena.com/xiaomi_redmi_k40-10728.php,pending
304,Redmi K40 Gaming,https://www.gsmarena.com/xiaomi_redmi_k40_gaming-10880.php,pending
305,Redmi K40 Pro+,https://www.gsmarena.com/xiaomi_redmi_k40_pro+-10752.php,pending
306,Redmi K40 Pro,https://www.gsmarena.com/xiaomi_redmi_k40_pro-10727.php,pending
307,Redmi K40S,https://www.gsmarena.com/xiaomi_redmi_k40s-11431.php,pending
308,Redmi K50,https://www.gsmarena.com/xiaomi_redmi_k50-11430.php,pending
309,Redmi K50 Gaming,https://www.gsmarena.com/xiaomi_redmi_k50_gaming-11362.php,pending
310,Redmi K50 Pro,https://www.gsmarena.com/xiaomi_redmi_k50_pro-11372.php,pending
311,Redmi K50 Ultra,https://www.gsmarena.com/xiaomi_redmi_k50_ultra-11580.php,pending
312,Redmi K50i,https://www.gsmarena.com/xiaomi_redmi_k50i-11653.php,pending
